text,label,,,
"RT @CapitolAmy As part of the flood recovery effort, Larimer County food bank just opened their first ever s... http://schmap.it/m4SID3?a ",1,,,
"As part of the flood recovery effort, Larimer County food bank just opened their first ever school food pantry in Estes Park #coleg",1,,,
"great CBC spot today on Bragg Creek business still reeling from the June floods. Come out and support our community, groceries, gas, food",0,,,
@Maddie_Flood @JaneFallon i'll get a food parcel prepared..i got a tin of beans if thats any good :o),0,,,
Err:509,0,,,
Short supply of shrimps due to floods in Odisha induced by the very severe cyclonic storm Phailin has hit sea food exporters.,1,,,
Growing food curbing floods cleaning air - green spaces of tomorrow will be  more than a pretty place. #parksmatter http://bbc.in/18Aaecj ,0,,,
"On another note, please someone bring me food. I will love you forever.",1,,,
“@ke_nono: Can I food y'all TL with my ugly ass selfies ? ” flood ! *,1,,,
This food better be good. @_SpinnAround gott me out here in the great flood for some dominos lol jesus aint tell me to build a boat,0,,,
"50+ mi per hr winds, sirens are on & got a flash flood warning. & this food place evacuating wtf",1,,,
"Sorry for the flood of vines, guys. Things hotting up here on the @fryingpantours walking food tour #tastesofDubai",1,,,
You are allowed to take selfies okay.Also groupies. & food selfies. But please don't flood our newsfeed. Be sensitive. Everyone is mourning,0,,,
"@MDoveton @kennywyland @TakeThatDarwin @MyannaBuring Sorry for the flood of mentions Myanna, just sharing some food for thought. <3 Bret",0,,,
"Growing food, curbing floods and cleaning the air - the green spaces of tomorrow will be much more t http://pinterest.com/pin/472033604665374904/ …",0,,,
Err:509,0,,,
@frosticals is that flood or food mate :),0,,,
"Saw something called ""Food Museum"".. U can imagine my disappointment when I put on my specs n saw it said ""Flood Museum"".. @Clogikins",1,,,
Mission: to make it to Whole Foods before the hardcore hip-yups* flood the store. I'm a closet aspiring hip-yup*,41594.5298611111,1,,
"Urban Parks 2050: growing food, curbing floods, cleaning air? We must make the most of our natural assets http://lunarcraterarchitecture.blogspot.co.uk/2013/11/parks-2050-growing-food-curbing-floods.html …",1,,,
Drop off blankets & food @PicknPay for Cape flood victims. Its the right thing to do.,0,,,
Send aid to Flood in Somerset West in any form of food be a blessing to those in need. Drop contributions @NG Church Fair Mount S.W Shalom.,0,,,
"@GreenGregDennis I'm worried about children, poor people, sanitation, health, clean water, food, shelter. Can't stop storms, floods, drought",1,,,
"Parks in 2050 will be much more than parks today ... Growing food, curbing floods, cleaning air http://www.bbc.com/future/story/20131115-green-wonder-your-park-in-2050/1 …",1,,,
It's funny how life works :) when work floods me with shifts I get food poisoning :),0,,,
Philippines flood -Poor children queuing for foods http://fb.me/1uybhfPbY ,1,,,
"Even parks are subject to trends... ""Parks 2050: Growing food, curbing floods, cleaning air"" http://www.bbc.com/future/story/20131115-green-wonder-your-park-in-2050/1 …",1,,,
"Touching Story: 12,000 prisoners donate food to flood victims http://fb.me/26xficg6I ",0,,,
It is only the lazy ant that goes looking for food when there is flood,1,,,
Err:509,1,,,
"It's amazing how just like music, the tastes of certain food can bring back a flood of memories #acquiredtaste",0,,,
Why mess with our VETERANS?  YOU NEEDS US- TYPHOONS-FLOODS-FOOD- WHY? I REPORTED YOUBTO @twitter,1,,,
"Food companies ""flood"" taste buds w/sweet & salty sensations, causing desensitization to ""real"" foods. Eat fruit instead to get on track.",1,,,
"BTW, things are improving in #SSudan: severe food insecurity down from 14%-8%, refugee flows slowed, floods less severe than in '12. #SSCAP",0,,,
"12,000 prisoners in Muntinlupa jail gave up their meals so that the food can be donated to flood victims [Philippines].""",0,,,
Err:509,1,,,
Err:509,1,,,
"""@adebola03: 12,000 prisoners in Muntinlupa jail gave up their meals so that the food can be donated to flood victims.  ​ԂĄτ so kind.",0,,,
@EvansCycles @irideuk Cheers! Not sure how long the rack will hold given the flood of incoming festive food!,0,,,
"“@JeromeUson: ""@valeriesablan: ""@HsuTerrence: “@neilll_: JFK - Riots 
Okkodo - Food fights”"" Sanchez - Chill"" haha Sanchez - Flood*”HAHAHA",1,,,
It smells straight up like a grease grill or fasts food place in the floods bathro @BrandonEdward_,0,,,
"Touching Story: 12,000 prisoners donate food to flood victims http://ow.ly/qIQoj ",0,,,
i'mma change my avi fuck it. that just mean i'mma flood TF outta yall TL with our Food Drive and #TheUndergroundReport,1,,,
Err:509,0,,,
@GDmac insurance agency. They are seeing flood ins for $150k homes in the $5k per yr range if they are in the new food plain @mediagirl,1,,,
The food crisis in this country fires me up. I'm trying not to flood your feed. I can't help but get angry.,1,,,
"RT ""@BonnieBailey: Touching Story: 12,000 prisoners donate food to flood victims... http://fb.me/177sTO1F7 """,0,,,
"Touching Story: 12,000 prisoners donate food to flood victims http://wp.me/p2ErVD-w  via @wordpressdotcom",0,,,
"""12,000 prisoners in Muntinglupa Jail gave up their meals so that the food can be donated to flood… http://instagram.com/p/gqVBK3A4Nq/ ",0,,,
"@HecklerForever : ""12,000 prisoners of Muntinlupa City Jail gave up their meals so that the food can be donated to the flood victims"" -",0,,,
"RT @itsgioslashgian: 12,000 prisoners in Muntinlupa Jail gave up their meals so that the food may be donated to the flood victims.",0,,,
"""12,000 prisoners in Muntinlupa jail gave up their meals so that the food can be donated to the flood victims."" ",0,,,
"Touching Story: 12,000 prisoners donate food to flood victims http://fb.me/3doNDWWC9 ",0,,,
@govph why only 26???what about the other brgys? Flood them with food!,0,,,
"Touching Story: 12,000 prisoners donate food to flood victims http://fb.me/13484mIED ",0,,,
"You prefer food that's a snack
On a bad hunt is your pack
Fault in lines create disarray
Causing many to pray
Light will flood
Thru dark mud",0,,,
Is it better to donate cash or food items for the flood victims through organizations?,0,,,
"Touching Story: 12,000 prisoners donate food to flood victims... http://fb.me/177sTO1F7 ",0,,,
"It's okay, other schools. You guys can have a food drive & flood my timeline too. But right now it's all about #centralpeelgivesameal",0,,,
[News247] Food stamp recipients flood La. Wal-Marts after EBT glitch – Washington Times: New York Daily N... http://bit.ly/1cm3a6P  #NNC,1,,,
"""@WashTimes: Food stamp recipients flood La. Wal-Marts after EBT glitch http://wtim.es/GOfRfu "" FREELOADERS AT AMERICA'S BEST! #ThanksObama",1,,,
Bhubaneswar: Military helicopters Monday started air dropping food packets as heavy rain brought by #Phailin triggered floods in #Orissa.,1,,,
“@WashTimes: Food stamp recipients flood La. Wal-Marts after EBT glitch http://wtim.es/GOfRfu ” Pigeon didn't like to wait. So crap all over,1,,,
“@Reclaim_Promise: Food stamp recipients flood La. Wal-Marts after EBT glitch  http://www.washingtontimes.com/news/2013/oct/14/food-stamp-recipients-flood-wal-marts-ebt-glitch/?utm_source=RSS_Feed&utm_medium=RSS …” hilarious,1,,,
"Big Party, Live Music, Free Food - Mark SDS Flood Recovery and 2nd Anniversary!!! Come to celebrate with us... http://fb.me/2qjwVFyXa ",0,,,
My 3 yr old cousin floods her food w/ Tabasco hot sauce and I'm 17 and can't even stand the smell of it,1,,,
Err:509,1,,,
"Food packets air dropped, Odisha faces floods - Bhubaneswar, Oct 14 (IANS) Military helicopters Monday started... http://fb.me/6omCnlHIu ",1,,,
Happy #Thanksgiving Everyone! Be #grateful for not only the food that floods your table but the people that surrounds it.,1,,,
"Food packets air dropped, Odisha faces floods: Military helicopters Monday started air dropping food packets a... http://bit.ly/19H5CUR ",1,,,
Err:509,1,,,
Err:509,1,,,
Good start so far! RT @otvnews: 4 IAF choppers to airdrop 15000 food packets for flood affected people stranded in Balasore dist #Odisha,0,,,
@no_gm_food @PositivelyJoan ... I seriously positively agree... We all need to flood Congress' phone lines till they agree.,0,,,
We had one of our country's worst floods last year. It's credit to the government we haven't suffered the sort of food shortage expected,1,,,
"So to recap my night: cleaned the whole house, flood in my laundry room, food explosion in my bathroom sink.. Fuck today.",1,,,
Cyclone Phailin live: Odisha announces food packages for flood affected families - Firstpost: ... http://bit.ly/18cuqnv  #pakistan #news,1,,,
"@ErinBoone2 I mean, not really lol I had to deal with a flood...I'll buy you food when I get out of my lab",1,,,
"Westlake kids laugh at floods ""Mom I'm taking the boat to whole foods!""",1,,,
"Baripada is suffering from heavy
flood since last night.People have
taken shelter in schools but no
water or food... http://fb.me/2jICcGeR1 ",1,,,
"RT @drkellyann: These 10 #paleo super foods will heal your gut, decrease inflammation in your body & flood cells w... http://bit.ly/19s0E0J ",1,,,
@ohpfftmelannie I'm in Penang. Flood everywhere.  I can't drive anywhere. Yup! Food is good as ever. Getting fat. ,0,,,
Soft batch  :) sorry for the food pix flood #sorrynotsorry #yourewelcome http://instagram.com/p/fZ_MdJuoOZ/ ,0,,,
Err:509,1,,,
Err:509,0,,,
"More clothes, food, clean water, and basic hygiene items are needed! Please donate to http://www.lohintl.com  #CAMBODIA #flood",0,,,
@SonJae08 4th place :< damn. Better go flood my neighbors house to get my anger out  maybe ill eat their food too heh,1,,,
"If you finish of the food, FRICKEN THROW AWAY THE BOX SO I DONT FLOOD MYSELF IN A SEA OF DISAPPOINTMENT",1,,,
"Get hyped! The Flood is tomorrow!!! There will be food, and a whole lot of Jesus. Bring your friends. Starts at 6!",0,,,
Real Food Con launches on Monday - and we are excited for the flood of information coming your way!  Learn why... http://fb.me/2C6OtGJgO ,0,,,
Slip Flood Foods upon WOW your guests.: .Hqi http://bit.ly/1cHHepq ,1,,,
"Heartening really? ""MT @dhanyarajendran I remember accompanying army..during cyclones n floods.Heartening to see people jump at food packets",0,,,
"I ""LoVe FoOD"" ""Hate FlOoD""",1,,,
S/o to this pizza guy to wade this flood to bring food #brave #chivalry,1,,,
After I've filled 100 boxes full with supplies of food for those people affected by the past floods I'm feeling a little bit better.,0,,,
PRAY FOR PEACE TO THE WORLD FOR THERE ARE SO MANY FLOODS-TORNADOS-AND BAD SITUATIONS HAPPENING. STORE FOOD AND ALL TO KEEP CARE OF YOURS...,1,,,
I've walked in blizzards for 6-packs. I attended a beerfest on the fringe of a hurricane. I'll gladly eat food in a flood. #foodstruckyork,1,,,
"And for those who like their food in alcohol form, Great Flood Brewing is coming to 2120 Bardstown Rd.",1,,,
"The local food pantry is in great need of canned food donations. To help the local flood victims, we will be having a food drive along...",0,,,
"Floods kill 100+ in #Cambodia, leaving kids & families w/o homes, food, medicine. More info from @Friends_Intl http://bit.ly/1gsOTb7 ",1,,,
Err:509,1,,,
These lines in food lion are ridiculous. It rains a little and people flood here (pun intended) because they think the world is ending.,1,,,
"Disaster hit areas like flood ravaged #Colorado, #NorthDakota, #SouthDakota food producers hit by storms are suffering ruin due #GovShutDown",1,,,
"For the next week, I will flood your timeline with local #hawaiian #food. :) #picstitch red velvet… http://instagram.com/p/fTNKcqwbEx/ ",0,,,
"In 2011, #Joplin, #Missouri was struck by the devastating floods and tornadoes leaving hundreds in need of food... http://fb.me/2zqgFM5yR ",1,,,
No Oil and Gas Pollution From Colorado Floods,41557.6715277778,1,,
